,Date,Close,Adj_Close,PE_LTM,EPS_Est_High_NTM,EPS_Est_Low_NTM,Volume,SI_pc,Vol,n_Buys,n_Sell,n_Hold,Total_Rec,pc_Buy,pc_Sell,pc_Hold
892,7/26/2006,24.37,17.6537921,20.30833333,1.5,1.43,55621970.0,0.726494613,0.26338141,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761
893,7/27/2006,23.87,17.29158873,19.89166667,1.5,1.43,85389200.0,0.726494613,0.276071733,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761
894,7/28/2006,24.25,17.56686329,20.20833333,1.5,1.43,51706050.0,0.869226158,0.277613638,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761
895,7/31/2006,24.06,17.42922601,20.05,1.5,1.43,40321960.0,0.869226158,0.276623444,11.0,1.0,9.0,21.0,0.5238095238095238,0.0476190476190476,0.4285714285714285
896,8/1/2006,23.99,17.37851754,19.99166667,1.5,1.43,49223510.0,0.869226158,0.275355129,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
897,8/2/2006,24.3,17.60308363,20.25,1.5,1.43,46462110.0,0.869226158,0.272732096,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
898,8/3/2006,24.21,17.53788702,20.175,1.5,1.43,43164640.0,0.869226158,0.267127896,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
899,8/4/2006,24.29,17.59583956,20.24166667,1.5,1.43,45695010.0,0.869226158,0.266834763,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
900,8/7/2006,24.22,17.54513109,20.18333333,1.5,1.43,36882940.0,0.869226158,0.265235562,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
901,8/8/2006,24.34,17.6320599,20.28333333,1.5,1.43,58171540.0,0.869226158,0.264380292,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
902,8/9/2006,24.44,17.70450057,20.36666667,1.5,1.43,44407460.0,0.869226158,0.255396526,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
903,8/10/2006,24.46,17.7189887,20.38333333,1.5,1.43,31768850.0,0.869226158,0.241782341,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
904,8/11/2006,24.43,17.6972565,20.35833333,1.5,1.43,30255520.0,0.869226158,0.230787654,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
905,8/14/2006,24.53,17.76969718,20.44166667,1.5,1.43,47831980.0,0.869226158,0.230521576,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
906,8/15/2006,24.62,17.90057056,20.51666667,1.5,1.43,48996200.0,0.869226158,0.230309016,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
907,8/16/2006,24.7,17.95873651,20.58333333,1.5,1.43,52375620.0,0.869226158,0.22892138,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
908,8/17/2006,24.7,17.95873651,20.58333333,1.5,1.43,45674950.0,0.869226158,0.211103563,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
909,8/18/2006,25.79,18.75124755,21.49166667,1.5,1.42,128427600.0,0.869226158,0.231521388,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
910,8/21/2006,26.12,18.99118209,21.76666667,1.5,1.42,88398900.0,0.869226158,0.18885532,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
911,8/22/2006,25.62,18.62764491,21.35,1.5,1.42,89330000.0,0.869226158,0.205959679,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
912,8/23/2006,25.67,18.66399863,21.39166667,1.5,1.42,44664980.0,0.869226158,0.204893475,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
913,8/24/2006,25.74,18.71489383,21.45,1.5,1.42,35933320.0,0.869226158,0.204556407,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
914,8/25/2006,25.85,18.79487201,21.54166667,1.5,1.42,33117120.0,0.731189368,0.185827995,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
915,8/28/2006,25.95,18.86757945,21.625,1.5,1.42,34192050.0,0.731189368,0.180790058,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
916,8/29/2006,25.84,18.78760127,21.53333333,1.5,1.42,42721170.0,0.731189368,0.178367155,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
917,8/30/2006,25.8,18.75851829,21.5,1.5,1.42,30258740.0,0.731189368,0.1778036,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
918,8/31/2006,25.7,18.68581086,21.41666667,1.5,1.42,26421260.0,0.731189368,0.176331204,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
919,9/1/2006,25.84,18.78760127,21.53333333,1.5,1.42,31595600.0,0.731189368,0.174888569,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
920,9/5/2006,25.61,18.62037417,21.34166667,1.5,1.42,44227540.0,0.731189368,0.179936702,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
921,9/6/2006,25.61,18.62037417,21.34166667,1.5,1.42,50161660.0,0.731189368,0.179084554,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
922,9/7/2006,25.43,18.48950078,21.19166667,1.5,1.42,51267410.0,0.731189368,0.182099436,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
923,9/8/2006,25.6,18.61310342,21.33333333,1.5,1.42,36866910.0,0.731189368,0.182641103,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
924,9/11/2006,25.91,18.83849647,21.59166667,1.5,1.42,55608250.0,0.731189368,0.185541299,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
925,9/12/2006,25.93,18.85303796,21.60833333,1.5,1.42,52279700.0,0.731189368,0.185107396,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
926,9/13/2006,25.98,18.88939168,21.65,1.5,1.42,37946520.0,0.731189368,0.185100858,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
927,9/14/2006,26.33,19.1438677,21.94166667,1.5,1.42,74325900.0,0.731189368,0.18808278,12.0,1.0,7.0,20.0,0.6,0.05,0.35
928,9/15/2006,26.85,19.52194636,22.375,1.5,1.38,126129900.0,0.731189368,0.196437042,12.0,1.0,7.0,20.0,0.6,0.05,0.35
929,9/18/2006,26.79,19.4783219,22.325,1.5,1.38,49135050.0,0.731189368,0.197158894,12.0,1.0,7.0,20.0,0.6,0.05,0.35
930,9/19/2006,26.86,19.52921711,22.38333333,1.5,1.38,43056330.0,0.731189368,0.135748682,12.0,1.0,7.0,20.0,0.6,0.05,0.35
931,9/20/2006,27.18,19.7618809,22.65,1.5,1.38,71677700.0,0.731189368,0.13490796,12.0,1.0,7.0,20.0,0.6,0.05,0.35
932,9/21/2006,26.9,19.55830008,22.41666667,1.5,1.38,58496060.0,0.731189368,0.119864895,12.0,1.0,7.0,20.0,0.6,0.05,0.35
933,9/22/2006,26.66,19.38380224,22.21666667,1.5,1.38,47733090.0,0.731189368,0.126089742,12.0,1.0,7.0,20.0,0.6,0.05,0.35
934,9/25/2006,26.95,19.5946538,22.45833333,1.5,1.38,68024900.0,0.731189368,0.129896371,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
935,9/26/2006,27.2,19.77642239,22.66666667,1.5,1.38,55380980.0,0.731189368,0.132020739,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
936,9/27/2006,27.44,19.95092023,22.86666667,1.5,1.38,66392300.0,0.748628098,0.133786001,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
937,9/28/2006,27.4,19.92183726,22.83333333,1.5,1.38,45038070.0,0.748628098,0.132312555,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
938,9/29/2006,27.35,19.88548354,22.79166667,1.5,1.38,34292400.0,0.748628098,0.132430611,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
939,10/2/2006,27.36,19.89275428,22.8,1.5,1.38,52928740.0,0.748628098,0.13054199,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
940,10/3/2006,27.37,19.90002503,22.80833333,1.5,1.38,39386670.0,0.748628098,0.130522826,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
941,10/4/2006,27.94,20.31445741,23.28333333,1.5,1.38,82203400.0,0.748628098,0.137179025,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
942,10/5/2006,27.92,20.29991592,23.26666667,1.5,1.38,81978600.0,0.748628098,0.13747386,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
943,10/6/2006,27.87,20.2635622,23.225,1.5,1.38,36455730.0,0.748628098,0.133232495,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
944,10/9/2006,27.72,20.15450105,23.1,1.5,1.38,33371250.0,0.748628098,0.137102654,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
945,10/10/2006,27.69,20.13268882,23.075,1.5,1.38,34599460.0,0.748628098,0.134668901,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
946,10/11/2006,27.54,20.02362767,22.95,1.5,1.38,37222280.0,0.748628098,0.137737031,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
947,10/12/2006,28.22,20.51803823,23.51666667,1.5,1.38,120194700.0,0.748628098,0.156506492,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
948,10/13/2006,28.37,20.62709938,23.64166667,1.5,1.38,129754000.0,0.748628098,0.152822791,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
949,10/16/2006,28.45,20.68526533,23.70833333,1.5,1.38,49745010.0,0.748628098,0.141303045,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
950,10/17/2006,28.44,20.67799459,23.7,1.5,1.38,40126890.0,0.748628098,0.140612745,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
951,10/18/2006,28.52,20.73616053,23.76666667,1.5,1.38,40664320.0,0.748628098,0.140610214,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
952,10/19/2006,28.29,20.56893343,23.575,1.5,1.38,44754730.0,0.748628098,0.141514694,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
953,10/20/2006,28.43,20.67072384,23.69166667,1.5,1.38,48906680.0,0.748628098,0.134564438,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
954,10/23/2006,28.45,20.68526533,23.70833333,1.5,1.38,48650340.0,0.748628098,0.128078791,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
955,10/24/2006,28.28,20.56166269,23.56666667,1.5,1.38,61425840.0,0.748628098,0.128543276,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
956,10/25/2006,28.31,20.58347492,23.59166667,1.5,1.38,40718390.0,0.976862268,0.126077916,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
957,10/26/2006,28.35,20.61255789,22.52110907,1.77,1.26,70127900.0,0.990727668,0.1235704,13.0,1.0,6.0,20.0,0.65,0.05,0.3
958,10/27/2006,28.34,20.60528715,22.51316512,1.72,1.34,89060100.0,0.990727668,0.123289758,13.0,1.0,6.0,20.0,0.65,0.05,0.3
959,10/30/2006,28.53,20.74343128,22.66410024,1.72,1.34,47301080.0,0.990727668,0.123826745,13.0,1.0,6.0,20.0,0.65,0.05,0.3
960,10/31/2006,28.71,20.87430466,22.80709141,1.72,1.34,61951250.0,0.990727668,0.124532985,13.0,1.0,6.0,20.0,0.65,0.05,0.3
961,11/1/2006,28.81,20.9470121,22.88653095,1.72,1.34,75953000.0,0.990727668,0.124392385,13.0,1.0,6.0,20.0,0.65,0.05,0.3
962,11/2/2006,28.77,20.91792912,22.85475513,1.72,1.34,58674540.0,0.990727668,0.105867897,13.0,1.0,6.0,20.0,0.65,0.05,0.3
963,11/3/2006,28.73,20.88884615,22.82297932,1.72,1.34,41127520.0,0.990727668,0.106063128,13.0,1.0,6.0,20.0,0.65,0.05,0.3
964,11/6/2006,28.84,20.96882433,22.91036281,1.72,1.34,60448740.0,0.990727668,0.105741857,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
965,11/7/2006,28.95,21.0488025,22.9977463,1.72,1.34,56514260.0,0.990727668,0.102802272,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
966,11/8/2006,28.98,21.07061474,23.02157816,1.72,1.34,79143780.0,0.990727668,0.102244711,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
967,11/9/2006,29.26,21.27419555,23.24400887,1.72,1.34,89413670.0,0.990727668,0.101435286,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
968,11/10/2006,29.24,21.25965407,23.22812096,1.72,1.34,37856300.0,0.990727668,0.065148996,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
969,11/13/2006,29.35,21.33963225,23.31550445,1.72,1.34,47276460.0,0.990727668,0.064283664,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333
970,11/14/2006,29.2285,21.3239467,23.21898541,1.72,1.34,63013620.0,0.990727668,0.064625431,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
971,11/15/2006,29.12,21.24478944,23.13279352,1.72,1.34,63981290.0,0.990727668,0.066822459,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
972,11/16/2006,29.47,21.50013546,23.4108319,1.72,1.34,64330910.0,0.990727668,0.076274164,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
973,11/17/2006,29.4,21.44906626,23.35522422,1.72,1.34,49358970.0,0.990727668,0.069245682,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636
974,11/20/2006,29.89,21.8065507,23.74447796,1.72,1.34,85712850.0,0.990727668,0.085246379,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
975,11/21/2006,29.92,21.8284375,23.76830982,1.72,1.34,66460540.0,0.990727668,0.085170927,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
976,11/22/2006,29.92,21.8284375,23.76830982,1.72,1.34,44134210.0,0.990727668,0.079956697,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
977,11/24/2006,29.76,21.71170789,23.64120656,1.72,1.34,20469690.0,0.990727668,0.08471813,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
978,11/27/2006,29.48,21.50743106,23.41877585,1.72,1.34,72722740.0,0.990727668,0.094355316,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
979,11/28/2006,29.39,21.44177066,23.34728027,1.72,1.34,52795110.0,0.990727668,0.09566975,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
980,11/29/2006,29.57,21.57309147,23.49027144,1.72,1.34,58776000.0,1.468040505,0.095326752,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
981,11/30/2006,29.36,21.41988385,23.32344841,1.72,1.34,53354790.0,1.468040505,0.098753243,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
982,12/1/2006,29.12,21.24478944,23.13279352,1.72,1.34,72261270.0,1.468040505,0.103578947,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
983,12/4/2006,29.33,21.39799705,23.29961655,1.72,1.34,56446700.0,1.468040505,0.105666888,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
984,12/5/2006,29.13,21.25208504,23.14073747,1.72,1.34,45610620.0,1.468040505,0.108910948,11.0,1.0,8.0,20.0,0.55,0.05,0.4
985,12/6/2006,28.99,21.14994663,23.02952212,1.72,1.34,48588020.0,1.468040505,0.11001806,11.0,1.0,8.0,20.0,0.55,0.05,0.4
986,12/7/2006,28.85,21.04780822,22.91830676,1.72,1.34,46832390.0,1.468040505,0.110729528,11.0,1.0,8.0,20.0,0.55,0.05,0.4
987,12/8/2006,29.4,21.44906626,23.35522422,1.72,1.34,108862400.0,1.468040505,0.128650401,11.0,1.0,8.0,20.0,0.55,0.05,0.4
988,12/11/2006,29.54,21.55120467,23.46643958,1.72,1.34,107726200.0,1.468040505,0.125539036,11.0,1.0,8.0,20.0,0.55,0.05,0.4
989,12/12/2006,29.43,21.47095306,23.37905608,1.72,1.34,68861680.0,1.468040505,0.12637745,11.0,1.0,8.0,20.0,0.55,0.05,0.4
990,12/13/2006,29.55,21.55850027,23.47438353,1.72,1.34,46008830.0,1.468040505,0.12648499,11.0,1.0,8.0,20.0,0.55,0.05,0.4
991,12/14/2006,30.07,21.93787151,23.88746913,1.72,1.34,85872480.0,1.468040505,0.139301608,11.0,1.0,8.0,20.0,0.55,0.05,0.4
992,12/15/2006,30.19,22.02541872,23.98279657,1.72,1.34,103607600.0,1.468040505,0.138320685,11.0,1.0,8.0,20.0,0.55,0.05,0.4
993,12/18/2006,29.89,21.8065507,23.74447796,1.72,1.34,56986830.0,1.468040505,0.138751015,11.0,1.0,8.0,20.0,0.55,0.05,0.4
994,12/19/2006,29.99,21.8795067,23.8239175,1.72,1.34,53830250.0,1.468040505,0.138580038,11.0,1.0,8.0,20.0,0.55,0.05,0.4
995,12/20/2006,30.09,21.95246271,23.90335704,1.72,1.34,31811450.0,1.468040505,0.126931868,11.0,1.0,8.0,20.0,0.55,0.05,0.4
996,12/21/2006,29.98,21.8722111,23.81597354,1.72,1.34,32270590.0,1.468040505,0.1276413,11.0,1.0,8.0,20.0,0.55,0.05,0.4
997,12/22/2006,29.64,21.62416068,23.54587911,1.72,1.34,37972260.0,1.468040505,0.133719103,11.0,1.0,8.0,20.0,0.55,0.05,0.4
998,12/26/2006,29.99,21.8795067,23.8239175,1.72,1.34,37098580.0,1.468040505,0.138825112,11.0,1.0,8.0,20.0,0.55,0.05,0.4
999,12/27/2006,30.02,21.90139351,23.84774936,1.72,1.34,31249660.0,1.468040505,0.134152594,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1000,12/28/2006,29.98,21.8722111,23.81597354,1.72,1.34,26704700.0,1.468040505,0.133649472,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1001,12/29/2006,29.86,21.78466389,23.7206461,1.72,1.34,41754160.0,1.044052211,0.133322918,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1002,1/3/2007,29.86,21.78466389,23.7206461,1.72,1.34,76962640.0,1.044052211,0.130464651,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1003,1/4/2007,29.81,21.74818589,23.68092633,1.72,1.34,45843570.0,1.044052211,0.126686909,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1004,1/5/2007,29.64,21.62416068,23.54587911,1.72,1.34,44677640.0,1.044052211,0.126782675,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1005,1/8/2007,29.93,21.8357331,23.77625377,1.72,1.34,50220430.0,1.044052211,0.12768846,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1006,1/9/2007,29.96,21.8576199,23.80008564,1.72,1.34,44677070.0,1.044052211,0.125757826,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1007,1/10/2007,29.66,21.63875188,23.56176702,1.72,1.34,55048390.0,1.044052211,0.130329565,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1008,1/11/2007,30.7,22.39749436,24.38793822,1.72,1.34,99483190.0,1.044052211,0.163689544,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1009,1/12/2007,31.21,22.76957,24.79307986,1.72,1.34,103972500.0,1.044052211,0.170994032,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1010,1/16/2007,31.16,22.73309199,24.75336009,1.72,1.34,62380270.0,1.044052211,0.170155442,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1011,1/17/2007,31.1,22.68931839,24.70569637,1.72,1.34,58563960.0,1.044052211,0.170823029,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1012,1/18/2007,31.0,22.61636238,24.62625683,1.72,1.34,56372180.0,1.044052211,0.162752999,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1013,1/19/2007,31.11,22.69661399,24.71364032,1.72,1.34,75828260.0,1.044052211,0.162673752,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1014,1/22/2007,30.72,22.41208556,24.40382613,1.72,1.34,56151840.0,1.044052211,0.165232852,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1015,1/23/2007,30.74,22.42667676,24.41971403,1.72,1.34,49183830.0,1.044052211,0.165077919,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1016,1/24/2007,31.09,22.68202279,24.69775242,1.74,1.25,58540430.0,1.044052211,0.168673868,10.0,1.0,9.0,20.0,0.5,0.05,0.45
1017,1/25/2007,30.45,22.21510434,25.84336797,1.9,1.47,99253210.0,1.107609698,0.185011839,10.0,1.0,9.0,20.0,0.5,0.05,0.45
1018,1/26/2007,30.6,22.32453835,25.9706752,1.93,1.46,96106630.0,1.107609698,0.180083522,10.0,1.0,9.0,20.0,0.5,0.05,0.45
1019,1/29/2007,30.53,22.27346914,25.91126516,1.92,1.48,57610880.0,1.107609698,0.1765738,11.0,1.0,9.0,21.0,0.5238095238095238,0.0476190476190476,0.4285714285714285
1020,1/30/2007,30.48,22.23699114,25.86882942,1.92,1.48,61916680.0,1.107609698,0.176782057,11.0,1.0,9.0,21.0,0.5238095238095238,0.0476190476190476,0.4285714285714285
1021,1/31/2007,30.86,22.51422397,26.19134107,1.92,1.48,74010050.0,1.107609698,0.181108683,11.0,1.0,9.0,21.0,0.5238095238095238,0.0476190476190476,0.4285714285714285
1022,2/1/2007,30.56,22.29535595,25.93672661,1.92,1.48,55358880.0,1.107609698,0.184336963,11.0,1.0,9.0,21.0,0.5238095238095238,0.0476190476190476,0.4285714285714285
1023,2/2/2007,30.19,22.02541872,25.6227021,1.92,1.48,60404940.0,1.107609698,0.189998474,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1024,2/5/2007,29.61,21.60227387,25.13044748,1.92,1.48,99133990.0,1.107609698,0.202115746,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1025,2/6/2007,29.51,21.52931787,25.04557599,1.92,1.48,79316410.0,1.107609698,0.201490565,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1026,2/7/2007,29.37,21.42717946,24.92675591,1.92,1.48,65147980.0,1.107609698,0.198711997,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1027,2/8/2007,29.26,21.34692785,24.83339727,1.92,1.48,48755490.0,1.107609698,0.19882129,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1028,2/9/2007,28.98,21.14265103,24.5957571,1.92,1.48,69825910.0,1.107609698,0.198573234,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1029,2/12/2007,28.94,21.11346862,24.56180851,1.92,1.48,52792610.0,1.107609698,0.150736742,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1030,2/13/2007,29.01,21.23792388,24.62121855,1.86,1.5,50349140.0,1.107609698,0.13754345,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1031,2/14/2007,29.4,21.52343889,24.95221735,1.86,1.5,55589570.0,1.107609698,0.149159142,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1032,2/15/2007,29.46,21.56736427,25.00314025,1.86,1.5,63872350.0,1.107609698,0.150016043,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1033,2/16/2007,28.74,21.04025965,24.39206553,1.86,1.5,109367400.0,1.107609698,0.168821334,11.0,1.0,8.0,20.0,0.55,0.05,0.4
1034,2/20/2007,28.83,21.10614773,24.46844987,1.86,1.48,53987460.0,1.107609698,0.168610836,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1035,2/21/2007,29.35,21.4868344,24.90978161,1.86,1.48,68612020.0,1.107609698,0.180419414,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1036,2/22/2007,29.39,21.51611799,24.9437302,1.86,1.48,57759160.0,1.107609698,0.180568192,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1037,2/23/2007,28.9,21.15739401,24.52785991,1.86,1.48,63831860.0,1.107609698,0.180768483,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1038,2/26/2007,29.07,21.28184927,24.67214144,1.86,1.48,63530410.0,1.107609698,0.171636895,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1039,2/27/2007,27.87,20.40334156,23.65368359,1.86,1.48,87345310.0,0.798181561,0.218616411,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1040,2/28/2007,28.17,20.62296849,23.90829806,1.86,1.48,86468100.0,0.798181561,0.224663229,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1041,3/1/2007,28.09,20.56440131,23.84040086,1.86,1.48,80177200.0,0.798181561,0.224564995,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1042,3/2/2007,27.76,20.32281168,23.56032496,1.86,1.48,63256100.0,0.798181561,0.218246784,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1043,3/5/2007,27.5499,20.16899963,23.38200996,1.86,1.48,56463480.0,0.798181561,0.217762495,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1044,3/6/2007,27.83,20.37405797,23.619735,1.86,1.48,49381440.0,0.798181561,0.22186424,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1045,3/7/2007,27.61,20.21299822,23.43301772,1.86,1.48,52045710.0,0.798181561,0.215102467,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1046,3/8/2007,27.32,20.00069219,23.18689041,1.86,1.48,72208160.0,0.798181561,0.216624941,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
1047,3/9/2007,27.28,19.9714086,23.15294182,1.86,1.48,80120900.0,0.798181561,0.216685871,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809
