Date,Close,Adj. Close,P/E (LTM),EPS - Est High (NTM),EPS - Est Low (NTM),Volume,SI (%),Vol,# Buys,# Sell,# Hold,Total Rec,% Buy,% Sell,% Hold,Rating,Mkt Cap,EPS - Est Avg (NTM),std_5days,std_10days,std_15days,% change_5d,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15
10/11/2010,29.33920658,11.80540018,4.7305,2.88,24600980.0,1.053799671,0.259369072,13.0,0.0,5.0,4.2963,9.296299999999999,0.0,0.5378483912954617,0.46215160870453836,157536.1008,3.9561,34.65,0.2642321576459549,0.6645927922336944,0.5952649069292602,0.00924261878901673,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/12/2010,29.83397799,12.00448445,4.7305,2.88,38798020.0,1.053799671,0.237449627,13.0,0.0,5.0,4.2963,9.296299999999999,0.0,0.5378483912954617,0.46215160870453836,160192.7629,3.9557,35.02,0.16388262628671066,0.7110721149925998,0.48342251022327193,0.0022704341731638648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/13/2010,29.4204377,11.14411205,4.8794,3.03,69607660.0,1.053799671,0.239876123,13.0,0.0,5.0,4.2963,9.296299999999999,0.0,0.5378483912954617,0.46215160870453836,157972.2692,4.1653,35.32,0.30659187245330227,0.7865734443324596,0.4700607794912942,0.012531328291031117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10/14/2010,28.59335713,10.83082376,4.8707,3.79,76504900.0,1.053799671,0.256290655,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,153531.2817,4.2993,35.78,0.30380445328318756,0.7804485704341606,0.4676846292246834,0.0080971657657803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10/15/2010,27.43396739,10.39166071,4.8707,3.83,142280300.0,1.053799671,0.288898125,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,147305.9689,4.3371,35.98,0.463088677978494,0.8034249666121226,0.4779402539294386,-0.015008903480750853,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
10/18/2010,28.20935543,10.68536849,4.8707,3.83,55116890.0,1.053799671,0.30163623,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,151469.3946,4.3396,36.25,0.9455723853047975,0.815297320762945,0.6129150431623412,-0.06493833378912048,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0
10/19/2010,27.83273838,10.54271042,4.8707,3.83,70595070.0,1.053799671,0.283195153,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,149447.1593,4.3396,35.3,0.9565385602833882,0.8133180272559275,0.6356363002018647,-0.054455445416784744,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0
10/20/2010,28.13550895,10.65739632,4.8707,3.83,43497160.0,1.053799671,0.285041464,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,151072.8779,4.3396,36.73,0.7612458220667916,0.6235940638956069,0.6849424838534623,-0.05396586332908304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0
10/21/2010,27.84012303,10.54550764,4.8907,3.75,38288400.0,1.053799671,0.282428219,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,149486.8109,4.3474,36.49,0.43423363020764033,0.38332338364045904,0.6953305859899052,-0.0160123967926673,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
10/22/2010,27.84012303,10.54550764,4.8907,3.75,24882110.0,1.053799671,0.274301155,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,149486.8109,4.3474,37.26,0.3065918738623471,0.2797126005548786,0.7135947399620652,0.014804845184296965,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
10/25/2010,27.3748902,10.36928298,4.8907,3.75,37900830.0,1.053799671,0.270719183,14.0,0.0,5.0,4.32143,9.32143,0.0,0.5363983852263011,0.46360161477369893,146988.7555,4.3474,37.56,0.18523547217210715,0.25581644888563804,0.7498219141099272,-0.013089005203122353,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
