Date,Close,Adj. Close,P/E (LTM),EPS - Est High (NTM),EPS - Est Low (NTM),Volume,SI (%),Vol,# Buys,# Sell,# Hold,Total Rec,% Buy,% Sell,% Hold,Rating,Mkt Cap,EPS - Est Avg (NTM),std_5days,std_10days,std_15days,% change_5d,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_14,day_15
8/1/2012,20.88,81.82234988,0.67,0.4,44604370.0,2.647458855,0.64693501,9.0,0.0,14.0,3.79412,17.79412,0.0,0.7867767554675364,0.21322324453246352,44732.6349,0.5386,36.0,3.0883146698482653,2.988796673505168,2.829119920365611,-0.260054533060668,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8/2/2012,20.04,78.53064615,0.67,0.4,56374440.0,2.647458855,0.640308243,9.0,0.0,14.0,3.79412,17.79412,0.0,0.7867767554675364,0.21322324453246352,42933.04614,0.5386,35.17,2.2983271090077664,2.0257813307462382,3.2069830058795135,-0.22220152728627304,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
8/3/2012,21.09,82.64527582,0.67,0.4,80646980.0,2.647458855,0.680727881,9.0,0.0,14.0,3.79412,17.79412,0.0,0.7867767554675364,0.21322324453246352,45182.53209,0.5386,36.09,1.5294263630525002,1.152086151292515,3.52402306624525,-0.1546087323349504,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/6/2012,21.92,85.8977926,0.67,0.4,27778040.0,2.647458855,0.703807737,9.0,0.0,14.0,3.79412,17.79412,0.0,0.7867767554675364,0.21322324453246352,46960.69718,0.5386,36.3,1.1588054193867061,0.8690242356932414,3.568056293598199,-0.0889848812095032,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/7/2012,20.72,81.1953587,0.67,0.4,36782830.0,2.647458855,0.706291277,9.0,0.0,14.0,3.79412,17.79412,0.0,0.7867767554675364,0.21322324453246352,44389.85609,0.5386,37.01,0.7437539915859286,0.5998748110138395,3.6330117703923728,0.00967296176877019,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/8/2012,20.72,81.1953587,0.67,0.4,29537380.0,2.647458855,0.709980894,9.0,0.0,14.0,3.79412,17.79412,0.0,0.7867767554675364,0.21322324453246352,44389.85609,0.5386,37.16,0.6790434448545994,0.60921261568611,3.738513742117314,-0.007662835249042153,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/9/2012,21.01,82.33178022,0.67,0.4,15618520.0,2.862525684,0.719542264,9.0,0.0,14.0,3.79412,17.79412,0.0,0.7867767554675364,0.21322324453246352,45011.14269,0.5382,36.92,0.685725892758908,0.6096385176661847,3.690651542685087,0.0339321357285429,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/10/2012,21.807,85.45498007,0.67,0.4,25794670.0,2.862525684,0.744001862,9.0,0.0,14.0,3.79412,17.79412,0.0,0.7867767554675364,0.21322324453246352,46718.60964,0.5382,36.97,0.4922093050725484,0.6423827260027055,3.5434921233962733,-0.0037932669511616074,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/13/2012,21.6,84.64381023,0.67,0.4,24972970.0,2.862525684,0.742838194,9.0,0.0,14.0,3.79412,17.79412,0.0,0.7867767554675364,0.21322324453246352,46275.13956,0.5382,36.99,0.5868311511840527,0.8957601427465577,3.295230836628394,-0.005155109489051236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8/14/2012,20.38,79.86300243,0.67,0.4,39308630.0,2.862525684,0.718350012,9.0,0.0,13.0,3.82353,16.823529999999998,0.0,0.7727272457088377,0.22727275429116245,43661.45112,0.5382,37.1,0.5052868492252695,0.8387111540929927,2.9569078250284173,0.042471042471042594,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
