Date,Close,Adj. Close,P/E (LTM),EPS - Est High (NTM),EPS - Est Low (NTM),Volume,SI (%),Vol,# Buys,# Sell,# Hold,Total Rec,% Buy,% Sell,% Hold,Rating,Mkt Cap,EPS - Est Avg (NTM),std_5days,std_10days,std_15days
5/3/2006,23.17,16.71930741,18.37305307,1.47,1.2,211567600.0,0.559976002,0.437884895,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,236361.8707,33.96,1.660662518394391,1.4704360653296769,1.2276892735464264
5/4/2006,23.44,16.91413749,18.58715425,1.47,1.2,171268100.0,0.559976002,0.441692225,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,239116.1954,34.47,1.5581014087664506,1.1465217931736933,1.4843943770665078
5/5/2006,23.8,17.17391094,18.87262249,1.47,1.2,131607900.0,0.559976002,0.447296172,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,242788.6285,35.04,0.4828250200642039,0.3717526059088217,1.6232471865281108
5/8/2006,23.73,17.12339943,18.81711477,1.47,1.2,80697400.0,0.559976002,0.44754533,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,242074.5443,34.69,0.4454997194162969,0.3749607386854726,1.6873097776384407
5/9/2006,23.62,17.04402422,18.72988837,1.47,1.2,75996700.0,0.559976002,0.447355229,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,240952.412,34.84,0.3282529512433968,0.3183219893266707,1.7380673448511983
5/10/2006,23.77,17.15226315,18.84883347,1.47,1.2,77650900.0,0.559976002,0.448803643,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,242482.5924,34.16,0.2531205246517946,0.2996219840621399,1.7428935983697036
5/11/2006,23.22,16.75538706,18.41270143,1.47,1.2,92925400.0,0.559976002,0.452553852,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,236871.9308,33.53,0.1465264481245616,0.3638742151409528,1.719218537868988
5/12/2006,23.17,16.71930741,18.37305307,1.47,1.2,83136200.0,0.559976002,0.451533649,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,236361.8707,32.73,0.2380546155822236,0.3991393518838031,1.6974471027595133
5/15/2006,23.15,16.77001588,18.35719372,1.47,1.2,70107700.0,0.559976002,0.452964632,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,236157.8466,32.78,0.2861293413825292,0.4196678580867391,1.6236018160690928
5/16/2006,23.01,16.66859894,18.24617829,1.47,1.2,81868700.0,0.559976002,0.452958161,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,234729.6782,32.76,0.2881492668739591,0.3798596231943237,1.5031025057716931
5/17/2006,22.73,16.46576505,18.02414744,1.47,1.2,98603000.0,0.559976002,0.446562137,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,231873.3414,31.61,0.2933939331342755,0.340830684586285,1.323959789347669
5/18/2006,22.83,16.53820573,18.10344417,1.47,1.2,95477200.0,0.559976002,0.448749443,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,232893.4617,32.61,0.1981918262693995,0.2791335801288618,1.0617604428943648
5/19/2006,22.56,16.34261591,17.88934299,1.47,1.2,100074100.0,0.559976002,0.448016973,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,230139.1369,33.94,0.1942163741809637,0.3636298484264825,0.4803193382185091
5/22/2006,22.88,16.57442606,18.14309254,1.47,1.2,88387200.0,0.559976002,0.452730531,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,233403.5218,34.83,0.2314735406045367,0.4229118636837282,0.4953738367084381
5/23/2006,22.79,16.50922946,18.07172548,1.47,1.2,80003200.0,0.559976002,0.452365548,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,232485.4136,33.76,0.1687305544351711,0.4229118636837282,0.438120444409439
5/24/2006,23.5,17.02355824,18.63473229,1.47,1.2,107375500.0,0.559976002,0.47135514,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,239728.2676,35.19,0.1235718414526545,0.4453026436531052,0.4033231010114895
5/25/2006,23.74,17.19741586,18.82504445,1.47,1.2,83054400.0,0.559976002,0.474515368,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,242176.5563,35.63,0.3508133406813378,0.4388672287200816,0.4110034178979658
5/26/2006,23.72,17.18292772,18.8091851,1.47,1.2,46867140.0,0.498411654,0.473058804,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.84375,241972.5322,36.07,0.5013781008380801,0.443547567285003,0.4296953516598655
5/30/2006,23.15,16.77001588,18.35719372,1.46,1.2,52505320.0,0.498411654,0.239772822,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,236157.8466,34.64,0.4591078304712302,0.4513547508458405,0.4225974105795864
5/31/2006,22.65,16.40781252,17.96071005,1.46,1.2,120468100.0,0.498411654,0.247683742,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,231057.2452,34.61,0.4063865155243219,0.5370950671074077,0.3992755344132075
6/1/2006,22.82,16.53096166,18.0955145,1.46,1.2,80240000.0,0.498411654,0.248295155,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,232791.4497,35.07,0.4586610949273986,0.612960937671489,0.4030750845804337
6/2/2006,22.76,16.48749726,18.04793646,1.46,1.2,73937600.0,0.498411654,0.216710348,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,232179.3775,34.76,0.5025236312851363,0.6196020228071132,0.3674986232562485
6/5/2006,22.5,16.29915151,17.84176495,1.46,1.2,63933930.0,0.498411654,0.215009989,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,229527.0647,33.49,0.4334166586553862,0.5653317610041024,0.3724717950331783
6/6/2006,22.13,16.03112101,17.54836704,1.47,1.2,126603900.0,0.498411654,0.211528859,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,225752.6197,33.41,0.2419297418673442,0.4630442743410177,0.3941138341719484
6/7/2006,22.04,15.96592441,17.47699998,1.47,1.2,73830600.0,0.498411654,0.211542614,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,224834.5114,33.77,0.2754450943473133,0.4498703516940553,0.448094377814062
6/8/2006,22.11,16.01663288,17.5325077,1.47,1.2,104127500.0,0.498411654,0.212661357,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,225548.5956,33.55,0.3556683848755756,0.4327123756030095,0.5007660797884242
6/9/2006,21.92,15.8789956,17.3818439,1.47,1.2,52575760.0,0.498411654,0.210731939,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,223610.3671,33.78,0.3097902516219654,0.3603100516684669,0.536019722451649
6/12/2006,21.71,15.72687019,17.21532076,1.47,1.2,74338800.0,0.498411654,0.199579744,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,221468.1145,33.6,0.2173706511928412,0.2667520696577,0.5832527835542742
6/13/2006,21.51,15.58198884,17.0567273,1.47,1.2,113179700.0,0.498411654,0.200705899,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,219427.8739,33.47,0.172829395647846,0.2774807300616664,0.6415479791284584
6/14/2006,21.88,15.85001933,17.35012521,1.47,1.2,86087000.0,0.498411654,0.211896349,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,223202.3189,33.68,0.2467184630302312,0.3282021734642633,0.7074164934733247
6/15/2006,22.07,15.98765661,17.500789,1.47,1.2,121654200.0,0.498411654,0.215045636,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,225140.5475,34.96,0.2267818334876047,0.4633800935637075,0.7289568541677172
6/16/2006,22.1,16.00938881,17.52457802,1.46,1.2,147520600.0,0.498411654,0.212011669,9.0,1.0,10.0,20.0,0.45,0.05,0.5,3.8,225446.5836,35.09,0.2146392322013844,0.5170471717143194,0.6871209777726461
6/19/2006,22.55,16.33537184,17.88141332,1.46,1.2,129644400.0,0.498411654,0.224072478,9.0,1.0,10.0,20.0,0.45,0.05,0.5,3.8,230037.1249,35.07,0.2484552273549499,0.5114076434487237,0.5904138984039679
6/20/2006,22.56,16.34261591,17.88934299,1.46,1.2,90604600.0,0.498411654,0.220270123,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,230139.1369,35.48,0.377319493267973,0.4931136898435395,0.4570089089472354
6/21/2006,23.08,16.71930741,18.30168601,1.46,1.2,94407600.0,0.498411654,0.229165861,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,235443.7624,36.65,0.3067083305031018,0.3998888734525015,0.3962947436057203
6/22/2006,22.88,16.57442606,18.14309254,1.46,1.2,81055200.0,0.498411654,0.230893488,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,233403.5218,36.37,0.413364246155856,0.3726422174448593,0.4424358979666133
6/23/2006,22.5,16.29915151,17.84176495,1.46,1.21,60532570.0,0.498411654,0.209432392,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,229527.0647,36.55,0.3732023579775443,0.3897805650476796,0.4481974479857643
6/26/2006,22.82,16.53096166,18.0955145,1.46,1.21,53644090.0,0.498411654,0.212770207,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,232791.4497,36.77,0.2539291239696613,0.3313541240961933,0.4319358417966386
6/27/2006,22.86,16.55993793,18.12723319,1.46,1.21,84959100.0,0.716581063,0.213119344,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,233199.4978,36.48,0.238579127335146,0.384709125328619,0.4532811594626551
6/28/2006,23.16,16.77725995,18.36512339,1.46,1.21,71925900.0,0.716581063,0.202299649,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,236259.8586,36.7,0.2090932806189614,0.3568940085422188,0.4771911866028415
6/29/2006,23.47,17.00182604,18.61094327,1.46,1.21,121405800.0,0.716581063,0.190753198,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,239422.2315,38.52,0.2346912865872953,0.3748718299484357,0.5184381305788518
6/30/2006,23.3,16.87867689,18.47613882,1.46,1.21,73135400.0,0.716581063,0.19195578,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,237688.027,38.68,0.3678586685127859,0.3643929502916079,0.5826646507538401
7/3/2006,23.7,17.16843959,18.79332575,1.46,1.21,25711430.0,0.716581063,0.199217604,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,241768.5082,38.61,0.2802142037798938,0.2802855686616775,0.5981359934552226
7/5/2006,23.35,16.91489723,18.51578719,1.46,1.21,53118380.0,0.716581063,0.202413395,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,238198.0872,37.11,0.3170488921286429,0.2385511824885103,0.6157782532233959
7/6/2006,23.48,17.0090701,18.61887294,1.46,1.21,44775870.0,0.716581063,0.191354618,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,239524.2436,36.8,0.2030517175499871,0.2904020201949929,0.5414249277424824
7/7/2006,23.3,16.87867689,18.47613882,1.46,1.21,63169820.0,0.716581063,0.193398413,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,237688.027,36.11,0.1547578754054209,0.4396968652757634,0.499254682597207
7/10/2006,23.5,17.02355824,18.63473229,1.46,1.21,50566040.0,0.716581063,0.194475481,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,239728.2676,35.79,0.1699411662899833,0.5141940835477937,0.4470133693537054
7/11/2006,23.1,16.73379555,18.31754535,1.46,1.21,88690400.0,0.716581063,0.202920487,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,235647.7865,35.66,0.1558204094462589,0.5419717089787374,0.3860323203838668
7/12/2006,22.64,16.40056845,17.95278038,1.46,1.21,77379200.0,0.716581063,0.213777445,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,230955.2331,34.63,0.1614930339054903,0.488562517323355,0.3548534237977034
7/13/2006,22.26,16.12529389,17.6514528,1.46,1.21,73099500.0,0.716581063,0.220414454,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,227078.776,33.73,0.3542315626818139,0.493748699013757,0.3460484414204517
7/14/2006,22.29,16.14702609,17.67524182,1.46,1.21,67499400.0,0.716581063,0.213162782,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,227384.8121,32.92,0.5047771785649581,0.4527005387425308,0.4146289218773126
7/17/2006,22.48,16.28466337,17.82590561,1.46,1.21,37053690.0,0.716581063,0.213090815,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,229323.0407,33.67,0.5358357957434349,0.541911226842347,0.4611455714795904
7/18/2006,22.74,16.47300912,18.03207711,1.46,1.21,65095040.0,0.716581063,0.216252023,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,231975.3534,33.49,0.3417308882732146,0.619588573167711,0.4628709580536714
7/19/2006,23.4,16.95111757,18.55543555,1.46,1.21,82199900.0,0.716581063,0.227215102,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,238708.1473,34.48,0.210760527613687,0.7371755406806288,0.4661268987242483
7/20/2006,22.85,16.55269386,19.04166667,1.46,1.29,76854400.0,0.726494613,0.243876765,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,229916.7,34.18,0.4690202554261374,0.8218786068784394,0.4718837629271488
7/21/2006,23.87,17.29158873,19.89166667,1.5,1.39,175491400.0,0.726494613,0.276372123,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,240179.94,33.19,0.4234028814261893,0.7623713006140777,0.4748152522924296
7/24/2006,24.0,17.38576161,20.0,1.5,1.4,59586880.0,0.726494613,0.27405858,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,241488.0,34.31,0.5599732136450816,0.691363387324881,0.5096048889651107
7/25/2006,24.22,17.54513109,20.18333333,1.5,1.4,60075760.0,0.726494613,0.265965479,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,243701.64,33.59,0.5733846876225422,0.5767350633812145,0.5603247357772183
7/26/2006,24.37,17.6537921,20.30833333,1.5,1.43,55621970.0,0.726494613,0.26338141,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,245210.94,26.26,0.546964349843753,0.452445208469121,0.6117873891506831
7/27/2006,23.87,17.29158873,19.89166667,1.5,1.43,85389200.0,0.726494613,0.276071733,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,240179.94,26.56,0.597804315809111,0.4337126544921952,0.6859682069545066
7/28/2006,24.25,17.56686329,20.20833333,1.5,1.43,51706050.0,0.869226158,0.277613638,10.0,1.0,10.0,21.0,0.4761904761904761,0.0476190476190476,0.4761904761904761,3.83871,244003.5,27.17,0.2221035794398637,0.1793320941716792,0.7031608906183833
7/31/2006,24.06,17.42922601,20.05,1.5,1.43,40321960.0,0.869226158,0.276623444,11.0,1.0,9.0,21.0,0.5238095238095238,0.0476190476190476,0.4285714285714285,3.90625,242091.72,26.89,0.2024104740372887,0.1643978913084554,0.748412287700404
8/1/2006,23.99,17.37851754,19.99166667,1.5,1.43,49223510.0,0.869226158,0.275355129,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,241387.38,26.32,0.1934683436637632,0.1556920036482287,0.7715013193211567
8/2/2006,24.3,17.60308363,20.25,1.5,1.43,46462110.0,0.869226158,0.272732096,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,244506.6,26.09,0.2010472581260439,0.1637070554374492,0.7841962825235842
8/3/2006,24.21,17.53788702,20.175,1.5,1.43,43164640.0,0.869226158,0.267127896,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,243601.02,26.69,0.1795271567200908,0.1734646938140442,0.7834903591347776
8/4/2006,24.29,17.59583956,20.24166667,1.5,1.43,45695010.0,0.869226158,0.266834763,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,244405.98,27.29,0.1314153720079971,0.1484138358330075,0.7166389806390863
8/7/2006,24.22,17.54513109,20.18333333,1.5,1.43,36882940.0,0.869226158,0.265235562,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,243701.64,26.78,0.1391042774324363,0.1581981879373683,0.6235459275863517
8/8/2006,24.34,17.6320599,20.28333333,1.5,1.43,58171540.0,0.869226158,0.264380292,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,244909.08,26.36,0.1251798705862893,0.1573707582607257,0.5139964795136063
8/9/2006,24.44,17.70450057,20.36666667,1.5,1.43,44407460.0,0.869226158,0.255396526,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,245915.28,26.21,0.0554075807087802,0.1345940398218126,0.409368852189388
8/10/2006,24.46,17.7189887,20.38333333,1.5,1.43,31768850.0,0.869226158,0.241782341,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,246116.52,26.49,0.094604439642123,0.1632448740049407,0.3849279462568593
8/11/2006,24.43,17.6972565,20.35833333,1.5,1.43,30255520.0,0.869226158,0.230787654,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,245814.66,26.07,0.1009950493836217,0.1653985086591373,0.1919622978856105
8/14/2006,24.53,17.76969718,20.44166667,1.5,1.43,47831980.0,0.869226158,0.230521576,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,246820.86,26.53,0.0995991967839106,0.4374433296630163,0.1787256476918107
8/15/2006,24.62,17.90057056,20.51666667,1.5,1.43,48996200.0,0.869226158,0.230309016,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96875,247726.44,27.77,0.0681909084849297,0.6182241592748629,0.1823601878021577
8/16/2006,24.7,17.95873651,20.58333333,1.5,1.43,52375620.0,0.869226158,0.22892138,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,248531.4,27.95,0.0795612971236645,0.6414817915489799,0.2033013245688004
8/17/2006,24.7,17.95873651,20.58333333,1.5,1.43,45674950.0,0.869226158,0.211103563,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,248531.4,29.09,0.1121160113453914,0.6525709837932493,0.2286232084206928
8/18/2006,25.79,18.75124755,21.49166667,1.5,1.42,128427600.0,0.869226158,0.231521388,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,259498.98,29.12,0.1163185281887624,0.6464398227557183,0.2134233441063183
8/21/2006,26.12,18.99118209,21.76666667,1.5,1.42,88398900.0,0.869226158,0.18885532,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,262819.44,28.13,0.5201634358545393,0.6156875109266967,0.421192185519695
8/22/2006,25.62,18.62764491,21.35,1.5,1.42,89330000.0,0.869226158,0.205959679,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,257788.44,28.37,0.712376305052323,0.5718430243033875,0.5822918594002578
8/23/2006,25.67,18.66399863,21.39166667,1.5,1.42,44664980.0,0.869226158,0.204893475,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,258291.54,28.14,0.6515212966588282,0.4937340714730286,0.6098969467986258
8/24/2006,25.74,18.71489383,21.45,1.5,1.42,35933320.0,0.869226158,0.204556407,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,258995.88,27.97,0.5291030145444274,0.3811328144128008,0.644431828010055
8/25/2006,25.85,18.79487201,21.54166667,1.5,1.42,33117120.0,0.731189368,0.185827995,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,257724.288,28.03,0.1966468916611702,0.1458157132212514,0.6635926748354282
8/28/2006,25.95,18.86757945,21.625,1.5,1.42,34192050.0,0.731189368,0.180790058,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,258721.2872,28.91,0.1986202406604121,0.1459870618315959,0.6812684248272973
8/29/2006,25.84,18.78760127,21.53333333,1.5,1.42,42721170.0,0.731189368,0.178367155,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,257624.5881,29.52,0.1342758355028925,0.1119325193538002,0.6834415709864164
8/30/2006,25.8,18.75851829,21.5,1.5,1.42,30258740.0,0.731189368,0.1778036,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,257225.7884,30.67,0.1079351657246141,0.113377442396821,0.6690768337969932
8/31/2006,25.7,18.68581086,21.41666667,1.5,1.42,26421260.0,0.731189368,0.176331204,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,256228.7893,30.83,0.077006493232714,0.153191963815919,0.6460303693289025
9/1/2006,25.84,18.78760127,21.53333333,1.5,1.42,31595600.0,0.731189368,0.174888569,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,257624.5881,31.76,0.0903880523078133,0.1591679755618084,0.6060386597758077
9/5/2006,25.61,18.62037417,21.34166667,1.5,1.42,44227540.0,0.731189368,0.179936702,13.0,1.0,8.0,22.0,0.5909090909090909,0.0454545454545454,0.3636363636363636,4.0,255331.49,32.23,0.0898888202169768,0.1654925308821451,0.5510276114419571
9/6/2006,25.61,18.62037417,21.34166667,1.5,1.42,50161660.0,0.731189368,0.179084554,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96774,255331.49,30.8,0.1005982107196746,0.1626208951997115,0.4817082697472166
9/7/2006,25.43,18.48950078,21.19166667,1.5,1.42,51267410.0,0.731189368,0.182099436,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96774,253536.8915,29.73,0.1061602562167221,0.178664800985284,0.4037644291981582
9/8/2006,25.6,18.61310342,21.33333333,1.5,1.42,36866910.0,0.731189368,0.182641103,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96774,255231.7901,30.51,0.149566038925954,0.2587663038341736,0.3177120589164858
9/11/2006,25.91,18.83849647,21.59166667,1.5,1.42,55608250.0,0.731189368,0.185541299,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96774,258322.4875,30.79,0.1458423806717375,0.4185543904652989,0.1683477127286035
9/12/2006,25.93,18.85303796,21.60833333,1.5,1.42,52279700.0,0.731189368,0.185107396,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96774,258521.8874,31.72,0.1732628061645084,0.5008703535957295,0.1734303757653061
9/13/2006,25.98,18.88939168,21.65,1.5,1.42,37946520.0,0.731189368,0.185100858,12.0,1.0,8.0,21.0,0.5714285714285714,0.0476190476190476,0.3809523809523809,3.96774,259020.387,31.67,0.2167487024182612,0.5455975317637228,0.1500476114914385
9/14/2006,26.33,19.1438677,21.94166667,1.5,1.42,74325900.0,0.731189368,0.18808278,12.0,1.0,7.0,20.0,0.6,0.05,0.35,4.0,262509.8841,31.65,0.2417643480747315,0.6025722639927373,0.1580596632378329
9/15/2006,26.85,19.52194636,22.375,1.5,1.38,126129900.0,0.731189368,0.196437042,12.0,1.0,7.0,20.0,0.6,0.05,0.35,4.0,267694.2798,32.52,0.25971137826441,0.5473177017662284,0.2125088233462317
9/18/2006,26.79,19.4783219,22.325,1.5,1.38,49135050.0,0.731189368,0.197158894,12.0,1.0,7.0,20.0,0.6,0.05,0.35,4.0,267096.0803,32.08,0.401497197997695,0.4644339445915735,0.3413460749109955
9/19/2006,26.86,19.52921711,22.38333333,1.5,1.38,43056330.0,0.731189368,0.135748682,12.0,1.0,7.0,20.0,0.6,0.05,0.35,4.0,267793.9797,31.58,0.4341428336388845,0.4224807687930895,0.4136745903082116
9/20/2006,27.18,19.7618809,22.65,1.5,1.38,71677700.0,0.731189368,0.13490796,12.0,1.0,7.0,20.0,0.6,0.05,0.35,4.0,270984.3771,32.12,0.3925175155327468,0.37223051400383,0.4764731541930422
9/21/2006,26.9,19.55830008,22.41666667,1.5,1.38,58496060.0,0.731189368,0.119864895,12.0,1.0,7.0,20.0,0.6,0.05,0.35,4.0,268192.7794,30.22,0.304745795705208,0.3088760988559081,0.5613232665085329
9/22/2006,26.66,19.38380224,22.21666667,1.5,1.38,47733090.0,0.731189368,0.126089742,12.0,1.0,7.0,20.0,0.6,0.05,0.35,4.0,265799.9814,30.84,0.1527416118809802,0.2656250490196033,0.5911393357624868
9/25/2006,26.95,19.5946538,22.45833333,1.5,1.38,68024900.0,0.731189368,0.129896371,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333,4.03125,268691.279,31.79,0.1918853824552562,0.2762868879343438,0.5888147901869117
9/26/2006,27.2,19.77642239,22.66666667,1.5,1.38,55380980.0,0.731189368,0.132020739,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333,4.03125,271183.777,32.5,0.1868154169226939,0.2701439945247311,0.6055434395176427
9/27/2006,27.44,19.95092023,22.86666667,1.5,1.38,66392300.0,0.748628098,0.133786001,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333,4.03125,273576.575,32.33,0.2225308967312178,0.2615105691511873,0.6141102739503942
9/28/2006,27.4,19.92183726,22.83333333,1.5,1.38,45038070.0,0.748628098,0.132312555,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333,4.03125,273177.7753,31.84,0.2988310559496792,0.3549350488313169,0.6250805662358367
9/29/2006,27.35,19.88548354,22.79166667,1.5,1.38,34292400.0,0.748628098,0.132430611,13.0,1.0,7.0,21.0,0.6190476190476191,0.0476190476190476,0.3333333333333333,4.03125,272679.2757,32.12,0.3268026927673638,0.3861332527624231,0.5820268362328646
